2026-02-11 11:20:34.357 | ERROR    | core.pipeline:process:144 - [3cf4aefa-baf4-4c8a-90b4-044f32684aee] Pipeline failed: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CY1ZWn52AAn3ecGr96UH7'}
2026-02-11 11:20:34.358 | ERROR    | api.routes:run_pipeline:114 - Pipeline failed for 3cf4aefa-baf4-4c8a-90b4-044f32684aee: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CY1ZWn52AAn3ecGr96UH7'}
2026-02-11 11:25:03.012 | INFO     | app:lifespan:60 - Shutting down Amplify Floor Plan AI System
2026-02-11 11:25:06.649 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-11 11:25:06.671 | INFO     | app:lifespan:51 - ✓ Connected to Windows Revit server
2026-02-11 11:25:06.671 | INFO     | app:lifespan:55 - System ready!
2026-02-11 11:25:33.480 | INFO     | utils.file_handler:save_upload_file:37 - Saved upload to data/uploads/25692424-94ec-465e-bafb-b50489d290b8.pdf
2026-02-11 11:25:33.481 | INFO     | api.routes:upload_floor_plan:57 - File uploaded: STRU_COL -1.pdf -> Job ID: 25692424-94ec-465e-bafb-b50489d290b8
2026-02-11 11:25:33.493 | INFO     | core.pipeline:process:57 - [25692424-94ec-465e-bafb-b50489d290b8] Starting pipeline for data/uploads/25692424-94ec-465e-bafb-b50489d290b8.pdf
2026-02-11 11:25:33.494 | INFO     | services.stage1_pdf_processor:process:34 - Processing PDF: data/uploads/25692424-94ec-465e-bafb-b50489d290b8.pdf
2026-02-11 11:25:39.243 | INFO     | core.pipeline:process:62 - [25692424-94ec-465e-bafb-b50489d290b8] Stage 1 complete: PDF converted to image
2026-02-11 11:25:39.811 | WARNING  | services.stage2_scale_detector:detect:42 - Could not detect scale, using default: 1:100
2026-02-11 11:25:39.812 | INFO     | core.pipeline:process:67 - [25692424-94ec-465e-bafb-b50489d290b8] Stage 2 complete: Scale = 100
2026-02-11 11:25:40.392 | INFO     | services.stage3_element_detector:detect:176 - Detected: 2 walls, 0 doors, 0 windows
2026-02-11 11:25:40.392 | INFO     | core.pipeline:process:75 - [25692424-94ec-465e-bafb-b50489d290b8] Stage 3 complete: Detected 2 walls, 1 columns
2026-02-11 11:25:40.392 | INFO     | services.stage4_semantic_analyzer:analyze:56 - Analyzing with Claude AI...
